Link,Name,Address,Phone,Fax,Hotel Email,Hotel Website,Hotel Classification,Commission,Rooms,Rates,Overview Text,Year Built,Year Last Renovated,Chain,Chain Website,Discounts offered,Image URLs
https://www.travelweekly.com/Hotels/Los-Angeles/Beverly-Inn-p59013868,Beverly Inn,"7701 Beverly Blvd, Los Angeles, CA 90036-2113",1 323-931-8108,1 323-935-7103,sales@beverlyinn.com,https://www.beverlyinn.com/,Not Yet Rated,-,27,-,N/A,N/A,2012,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Beverly-Laurel-Motor-Hotel-p53094392,Beverly Laurel Motor Hotel,"8018 Beverly Blvd, Los Angeles, CA 90048",1 323-651-2441,1 323-651-5225,N/A,https://www.beverlylaurelhotel.com,Not Yet Rated,10%,52,-,"Located close to the Beverly Center, 3 story building newly renovated and modern.",1964,1998,N/A,N/A,"AAA discount, Government/ Military discount, AARP discount, Travel Agents 10.0%, Airline Personnel 10.0%",
https://www.travelweekly.com/Hotels/Los-Angeles/Conrad-Los-Angeles-p57280632,Conrad Los Angeles,"100 South Grand Ave, Los Angeles, CA 90012",1 213-349-8585,N/A,N/A,https://www.hilton.com/en/hotels/laxavci-conrad-los-angeles/,Not Yet Rated,10%,305,-,Conrad Los Angeles is part of the The Grand LA development.,2021,N/A,Conrad Hotels & Resorts,https://conradhotels3.hilton.com/en/index.html,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/145436/photos/73535266_XL/Conrad-Los-Angeles-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/145436/photos/73535268_XL/Conrad-Los-Angeles-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/145436/photos/73535290_XL/Conrad-Los-Angeles-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/145436/photos/73535292_XL/Conrad-Los-Angeles-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/Downtown-LA-Proper-Hotel-p53877542,Downtown LA Proper Hotel,"1100 S Broadway, Los Angeles, CA 90015",1 213-806-1010,1 213-806-1010,dtlap.info@properhotel.com,https://www.properhotel.com/downtown-la,Not Yet Rated,-,147,-,"As its name suggest, the hotel is in the downtown core, which is becoming a more gentrified and interesting place for people to shop, dine and even live. And more hotels are popping up in the area as a result, many of which support the convention center or events at Crypto.com Arena.This originally opened as a private fitness club and YWCA, and many nods to its past are noted in photographs or the interior decor. California modern blends well with many of the elements that honor the building's century-old history.Read the full travel42 review »



  Not Yet Rated                    
                



 Commission: -




 Rooms: 147




 Rates: -",1920,2021,Design Hotels,http://www.designhotels.com,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Fairmont-Century-Plaza-p53146813,Fairmont Century Plaza,"2025 Avenue of the Stars, Los Angeles, CA 90067",1 310-424-3030,1 424-3034,CPZ.reservations@fairmont.com,https://www.fairmontcenturyplaza.com/,9 Deluxe,10%,400,"$600 - $15,000","The original centerpiece for futuristic Century City and its planned space-age development, this sweeping 16-story crescent was deemed the ""hotel of the future"" by the media of the day. It has been visited by every U.S. president since Lyndon Johnson. President Nixon celebrated the astronauts from the Apollo 11 mission in a banquet at the property.Designed by midcentury modernist Minoru Yamasaki (he was behind New York's World Trade Center), the hotel was purchased by a developer in 2009 and later slated for demolition.Read the full travel42 review »



 9 Deluxe




 Commission: 10%




 Rooms: 400




 Rates: $600 - $15,000",1966,2021,Fairmont Hotels & Resorts,http://www.fairmont.com,"AAA discount, Group discount, Corporate discount, Government/ Military discount, Travel Agents 50.0%","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/128/137/561/a8j5_ho_00_p_3000x2250_O/Fairmont-Century-Plaza-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/128/137/609/a8j5_ho_01_p_3000x2250_O/Fairmont-Century-Plaza-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/128/137/648/a8j5_ho_02_p_3000x2250_O/Fairmont-Century-Plaza-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/128/137/690/a8j5_ro_00_p_3000x2250_O/Fairmont-Century-Plaza-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/Holiday-Lodge-p58369233,Holiday Lodge,"1631 W 3Rd Street, Los Angeles, CA 90017",1 213-483-1443,N/A,N/A,http://www.lodgepanamacity.com,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Hotel-Covell-p58362089,Hotel Covell,"4626 Hollywood Blvd, Los Angeles, CA 90027",1 323-660-4300,N/A,info@hotelcovell.com,https://www.hotelcovell.com/hotel.html,Not Yet Rated,-,5,$295 - $595,Boutique hotel set between Hollywood and Downtown Los Angeles - 2 miles from the Hollywood Walk of Fame.,2015,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Hotel-June-p55445177,Hotel June,"8639 Lincoln Blvd, Los Angeles, CA 90045",1 310-645-0400,1 310-258-5738,info@thehoteljune.com,https://www.thehoteljune.com/west-los-angeles/?,Not Yet Rated,10%,250,-,N/A,1965,2020,Design Hotels,http://www.designhotels.com,Group discount,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/185/573/939/01_facade_O/Hotel-June-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/171/174/37/02_exterior_O/Hotel-June-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/171/174/93/04_front_desk_O/Hotel-June-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/171/174/141/21_Spacious_Double_Coastal_View_O/Hotel-June-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Loreto-Italy/Giardinetto-Hotel-p52799855,Giardinetto Hotel,"Boccalini Course 10, Loreto, Italy 60025",39 071-977135,39 071-970640,info@hotelgiardinetto.it,http://www.hotelgiardinetto.it,Not Yet Rated,-,68,$39 - $74,N/A,1894,1985,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Lombardi-House-p58361946,Lombardi House,"1717 N Bronson Ave, Los Angeles, CA 90028",1 844-544-6873,N/A,info@lombardihouse.com,https://www.lombardihouse.com,Not Yet Rated,-,4,$450 - $650,N/A,1904,2013,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Oakwood-At-Eleven-950-p8736767,Oakwood At Eleven 950,"11950 Idaho Avenue, Los Angeles, CA 90025-3250",1 818-942-3018,N/A,N/A,http://www.oakwood.com/oakwood/furnished/US/CA/Los-Angeles/prop11122.html,Not Yet Rated,-,-,$196 - $355,N/A,N/A,N/A,Oakwood,https://www.discoverasr.com/en/oakwood,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Oakwood-Miracle-Mile-p9724330,Oakwood Miracle Mile,"5659 West 8th Street, Los Angeles, CA 90036",1 602-687-3322,1 818-942-3018,N/A,https://www.oakwood.com/furnished-apartments/Los-angeles/Oakwood-Miracle-Mile,Not Yet Rated,-,60,-,N/A,N/A,N/A,Oakwood,https://www.discoverasr.com/en/oakwood,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Oxford-Palace-Hotel-p3950859,Oxford Palace Hotel,"745 S Oxford Ave, Los Angeles, CA 90005",1 213-389-8000,1 213-389-8500,front@oxfordhotel.com,http://www.oxfordhotel.com,Not Yet Rated,15%,77,$183 - $365,"Four story Hotel with modern guest accommodations, restaurant and bar; located 20 miles from Los Angeles International Airport.",1992,2008,N/A,N/A,"Group discount, Corporate discount, Government/ Military discount",
https://www.travelweekly.com/Hotels/Los-Angeles/Palazzo-West-p59153572,Palazzo West,"6220 W Third St, Los Angeles, CA 90036",1 424-532-9123,N/A,N/A,https://www.palazzo-west.com,Not Yet Rated,-,12,$199 - $262,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Rodeway-Inn-near-Venice-Beach-p51917250,Rodeway Inn near Venice Beach,"11933 W Washington Blvd, Los Angeles, CA 90066",1 310-398-1651,1 310-915-5524,rodewayinncc@yahoo.com,https://www.choicehotels.com/en-au/california/los-angeles/rodeway-inn-hotels/ca323?checkInDate=2022-12-26&checkOutDate=2022-12-27,2 Tourist Class,10%,32,$95 - $114,N/A,N/A,2001,Rodeway Inn,https://www.choicehotels.com/rodeway-inn,"Corporate discount, Government/ Military discount, AARP discount","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/96295/photos/62331892_XL/Rodeway-Inn-near-Venice-Beach-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/96295/photos/61151961_XL/Rodeway-Inn-near-Venice-Beach-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/96295/photos/61151963_XL/Rodeway-Inn-near-Venice-Beach-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/96295/photos/61151975_XL/Rodeway-Inn-near-Venice-Beach-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/Sanborn-Guesthouse-p59499313,Sanborn Guesthouse,"1005 1/2 Sanborn Ave, Los Angeles, CA 90029",1 323-666-3947,N/A,sanbornhouse@gmail.com,https://sanbornhouse.com/,Not Yet Rated,-,2,$135 - $165,N/A,2001,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Soul-House-Hotel-p58346403,Soul House Hotel,"2101 Sawtelle Blvd, Los Angeles, CA 90025",N/A,N/A,N/A,N/A,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/Stay-On-Main-Hotel-p9180107,Stay On Main Hotel,"640 South Main St, Los Angeles, CA 90014",1 213-213-7829,1 213-627-1629,N/A,http://www.stayonmain.com,Not Yet Rated,-,600,-,N/A,1927,2003,N/A,N/A,"Group discount, Government/ Military discount, Travel Agents 25.0%, Airline Personnel 25.0%","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T10/T10738/T10738_LOB_Z9B000/Stay-On-Main-Hotel-Lobby.JPG?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T10/T10738/T10738_ROM_Z42E93/Stay-On-Main-Hotel-Room.JPG?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T10/T10738/T10738_STE_ZE7FC4/Stay-On-Main-Hotel-Suite.JPG?tr=w-434%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/Super-8-Los-Angeles-Culver-City-Area-p50451509,Super 8 Los Angeles-Culver City Area,"12664 W Washington Blvd, Los Angeles, CA 90066",1 310-306-8243,1 310-306-2714,super8la_cc@yahoo.com,https://www.wyndhamhotels.com/hotel/14189,2 Tourist Class,10%,30,-,N/A,1960,2002,Super 8 by Wyndham,https://www.wyndhamhotels.com/super-8,"AAA discount, Corporate discount, Government/ Military discount, AARP discount, Travel Agents 10.0%, Airline Personnel 10.0%","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/32081/photos/60349796_XL/Super-8-Los-Angeles-Culver-City-Area-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/32081/photos/60349790_XL/Super-8-Los-Angeles-Culver-City-Area-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/32081/photos/60349700_XL/Super-8-Los-Angeles-Culver-City-Area-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/32081/photos/60349702_XL/Super-8-Los-Angeles-Culver-City-Area-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/The-BLVD-Hotel-Suites-p58738987,The BLVD Hotel & Suites,"2010 North Highland Ave Hollywood, Los Angeles, CA 90068",1 323-874-4300,1 323-874-2290,info@blvdhotelhollywood.com,https://www.blvdhollywood.com/,Not Yet Rated,10%,62,$290 - $810,N/A,2010,2015,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/The-Godfrey-Hotel-Hollywood-p53131146,The Godfrey Hotel Hollywood,"1400 N. Cahuenga Blvd, Los Angeles, CA 90028",1 323-762-1000,1 855-649-3300,info@GodfreyHotelHollywood.com,https://www.godfreyhotelhollywood.com,Not Yet Rated,-,220,-,N/A,2019,N/A,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/118196/photos/73583687_XL/The-Godfrey-Hotel-Hollywood-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/118196/photos/73583699_XL/The-Godfrey-Hotel-Hollywood-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/118196/photos/73583691_XL/The-Godfrey-Hotel-Hollywood-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/118196/photos/73583689_XL/The-Godfrey-Hotel-Hollywood-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/The-Haas-Trademark-Collection-by-Wyndham-p58957778,The Haas Trademark Collection by Wyndham,"219 West 7th St, Los Angeles, CA 90014",1 213-880-1425,N/A,hotel@thehaasbldg.com,https://www.wyndhamhotels.com/trademark/los-angeles-california/the-haas-trademark-collection/overview,Not Yet Rated,10%,55,-,N/A,1915,2009,Trademark Hotel Collection,https://www.wyndhamhotels.com/trademark,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/The-Lexmar-p59817600,The Lexmar,"811 N Alvarado St, Los Angeles, CA 90026",1 213-413-0050,1 213-413-8053,thelexmarla@gmail.com,https://www.thelexmar.com/,3 Superior Tourist Class,10%,25,$113 - $113,N/A,N/A,2021,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Angeles/The-Line-Los-Angeles-p5644064,The Line Los Angeles,"3515 Wilshire Blvd, Los Angeles, CA 90010",1 213-381-7411,1 213-386-7379,reservations@thelinehotel.com,http://www.thelinehotel.com,Not Yet Rated,10%,388,$235 - $494,"Mid-century building, adjacent to the Normandie subway station; 4 miles from the Los Angeles County Museum of Art.",1964,2013,N/A,N/A,"AAA discount, Group discount, Corporate discount, Government/ Military discount, AARP discount","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/M17/M17292/M17292_EXT_Z6149E/The-Line-Los-Angeles-Exterior.JPG?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/M17/M17292/M17292_ROM_Z0345E/The-Line-Los-Angeles-Room.JPG?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/M17/M17292/M17292_STE_ZB9D3E/The-Line-Los-Angeles-Suite.JPG?tr=w-434%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/W-Los-Angeles-West-Beverly-Hills-p51093402,W Los Angeles - West Beverly Hills,"930 Hilgard Ave, Los Angeles, CA 90024",1 310-208-8765,1 310-443-7879,N/A,https://www.marriott.com/en-us/hotels/laxwb-w-los-angeles-west-beverly-hills/overview,8 Moderate Deluxe,10%,297,$346 - $669,"Distinctive all-suite hotel with European ambiance - Heart of Westwood Village, between Beverly Hills and Santa Monica.",1969,2014,W Hotels,https://w-hotels.marriott.com,"Group discount, Corporate discount, Government/ Military discount, AARP discount, Travel Agents 50.0%","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/152/109/795/wh-laxwb-w-exterior-22905_Classic-Hor_O/W-Los-Angeles--West-Beverly-Hills-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/151/741/551/laxwb-lobby-6029-hor-clsc_O/W-Los-Angeles--West-Beverly-Hills-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/151/741/547/laxwb-exterior-1239-hor-clsc_O/W-Los-Angeles--West-Beverly-Hills-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/504/340/75uKVAg0qUMi5SDzgA8w_laxwb-bar-6035_O/W-Los-Angeles--West-Beverly-Hills-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Angeles/Watermarke-Towers-p59154065,Watermarke Towers,"705 W 9Th St, Los Angeles, CA 90015",1 213-634-1725,1 213-408-8078,watermarkeCA@greystar.com,https://www.watermarketower.com,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Banos-CA/Americas-Best-Value-Inn-p4243868,Americas Best Value Inn,"330 W. Pacheco Blvd, Los Banos, CA 93635",1 209-826-5002,1 209-826-5402,info@abvilosbanos.com,https://www.redlion.com/americas-best-value-inn/ca/los-banos/americas-best-value-inn-los-banos,2 Tourist Class,10%,25,-,N/A,N/A,N/A,Americas Best Value Inn,https://www.redlion.com/americas-best-value-inns-suites,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/19636/photos/4295268_XL/Americas-Best-Value-Inn-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/19636/photos/4295252_XL/Americas-Best-Value-Inn-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/19636/photos/4295266_XL/Americas-Best-Value-Inn-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/19636/photos/4295258_XL/Americas-Best-Value-Inn-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Los-Cristianos-Spain/Check-In-Bungalows-Atlantida-p51625744,Check-In Bungalows Atlantida,"Avda Londres 3, Los Cristianos, Tenerife Island, Canary Islands, Spain 38650",34 922-790908,34 922-791213,reservas.atlantida@checkinhoteles.com,https://www.checkinatlantida.com,3 Superior Tourist Class,-,190,$51 - $117,N/A,1988,2003,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Cristianos-Spain/Hotel-Andreas-p3773005,Hotel Andreas,"Avda Del Valle Menendez 6, Los Cristianos, Tenerife Island, Canary Islands, Spain 38650",34 922-790012,34 922-794270,hotelandreas@hotelesreveron.com,http://www.hotel-andreas.com/,Not Yet Rated,15%,50,$45 - $53,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Cristianos-Spain/Kurhotel-Mar-Y-Sol-p50340261,Kurhotel Mar Y Sol,"Avda Amsterdam 8, Los Cristianos, Tenerife Island, Canary Islands, Spain 38650",34 922-750 540,34 922-795 473,info@marysol.org,https://www.marysol.org/?lang=en,Not Yet Rated,-,160,$49 - $49,N/A,1990,2001,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Cristianos-Spain/Labranda-Reveron-Appartments-p51336987,Labranda Reveron Appartments,"Avenida Amsterdam, no 6, Los Cristianos, Tenerife Island, Canary Islands, Spain 38650",34 922-796013,34 922-753404,info.reveronap@labranda-hotels.com,http://www.labranda-hotels.com/en/hotel/reveron-appartements.html,Not Yet Rated,-,52,-,N/A,N/A,2011,Labranda Hotels & Resorts,https://www.labranda.com/,N/A,
https://www.travelweekly.com/Hotels/Los-Fresnos-TX/Los-Fresnos-Inn-Suites-p4187196,Los Fresnos Inn & Suites,"906 W Ocean Blvd, Los Fresnos, TX 78566",1 956-233-1133,1 956-233-1244,losfresnosinn906@gmail.com,https://losfresnosinnandsuites.com,2 Tourist Class,-,43,-,N/A,2005,2010,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Fresnos-TX/The-Inn-at-Chachalaca-Bend-p51763139,The Inn at Chachalaca Bend,"36298 Chachalaca Bend, Los Fresnos, TX 78566",1 956-233-1180,N/A,N/A,http://www.chachalaca.com,Not Yet Rated,-,7,$159 - $279,N/A,1999,2013,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Llanos-de-Aridane-Spain/Bungalows-Morani-p58349664,Bungalows Morani,"Apartado de Correos 511, Los Llanos de Aridane, La Palma Island, Canary Islands, Spain 38760",34 61-900-8448,34 922-408221,bungalows@morani.de,http://www.morani.de,Not Yet Rated,-,-,$46 - $56,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Llanos-de-Aridane-Spain/Sol-La-Palma-Apartamentos-p55098501,Sol La Palma Apartamentos,"Puerto de Naos, Los Llanos de Aridane, La Palma Island, Canary Islands, Spain 38760",34 922-408000,34 922-408014,sol.la.palma@melia.com,https://www.melia.com/es/hoteles/espana/la-palma/sol-la-palma-apartamentos/index.htm,Not Yet Rated,10%,473,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Los-Llanos-de-Aridane-Spain/Valle-Aridane-p50340119,Valle Aridane,"Glorieta Castillo Olivares,3, Los Llanos de Aridane, La Palma Island, Canary Islands, Spain 38760",34 922-462 600,34 922-401 019,recepcion@hotelvallearidane.com,http://www.hotelvallearidane.com/en,Not Yet Rated,10%,43,$47 - $52,Hotel with balconies offers modern comforts and is situated in town; the staff is multilingual.,1989,2012,N/A,N/A,"Group discount, Corporate discount, Government/ Military discount, AARP discount, Travel Agents 12.0%, Airline Personnel 10.0%",
https://www.travelweekly.com/Hotels/Los-Lunas-NM/Days-Inn-Los-Lunas-p4532927,Days Inn Los Lunas,"1919 Main St, Los Lunas, NM 87031",1 505-312-5062,1 505-865-9490,daysinn_loslunas1919@yahoo.com,https://www.wyndhamhotels.com/hotel/05905,3 Superior Tourist Class,10%,46,$79 - $109,Two story stucco Motor Inn; modern accommodations with a southwestern atmosphere and decor.,1996,2015,Days Inns by Wyndham,https://www.wyndhamhotels.com/days-inn,"AAA discount, Group discount, Corporate discount, Government/ Military discount, AARP discount, Travel Agents 10.0%, Airline Personnel 10.0%","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/30036/photos/81968668_XL/Days-Inn-Los-Lunas-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/30036/photos/81968662_XL/Days-Inn-Los-Lunas-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/30036/photos/81968664_XL/Days-Inn-Los-Lunas-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/30036/photos/81968676_XL/Days-Inn-Los-Lunas-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lormont-France/KYRIAD-DIRECT-BORDEAUX-EST-LORMONT-p59622829,Kyriad Direct Bordeaux Est Lormont,"All de l'Oiseau de France, Lormont, France 33310",33 5-5674-9988,N/A,N/A,https://direct-bordeaux-est-lormont.kyriad.com/fr-fr,3 Superior Tourist Class,-,60,-,N/A,N/A,N/A,Kyriad Hotels,http://www.kyriad.com/en,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/140417/photos/74755475_XL/Kyriad-Direct-Bordeaux-Est-Lormont-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/140417/photos/74755435_XL/Kyriad-Direct-Bordeaux-Est-Lormont-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/140417/photos/74755437_XL/Kyriad-Direct-Bordeaux-Est-Lormont-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/140417/photos/71608256_XL/Kyriad-Direct-Bordeaux-Est-Lormont-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lorne-Australia/Cumberland-Lorne-Resort-p54537696,Cumberland Lorne Resort,"150 Mountjoy Parade, Lorne, Victoria, Australia 3232",61 3-5289-4444,61 3-5289-2256,reservations@cumberland.com.au,http://www.cumberland.com.au,Not Yet Rated,-,90,$222 - $384,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lorne-Australia/Phoenix-Apartments-p59275554,Phoenix Apartments,"60 Mountjoy Parade, Lorne, Victoria, Australia 3232",61 3-5220-0500,61 3-5220-0011,holiday@greatoceanretreats.com.au,http://phoenixapartmentslorne.com.au/,Not Yet Rated,-,6,$91 - $125,N/A,1997,2011,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lorne-Australia/The-Sandridge-Motel-p59620660,The Sandridge Motel,"128 Mountjoy Parade, Lorne, Victoria, Australia 3232",61 3-5289-2180,61 3-5289-2722,info@lornebeachfront.com.au,https://www.lornebeachfront.com.au/sandridge-motel,Not Yet Rated,-,21,-,N/A,N/A,N/A,N/A,N/A,N/A,
